log_id,customer_id,activity_date,activity_type
24895,5396,2024-09-06,Login
24896,6617,2020-12-04,Support Request
24897,6384,2023-07-12,Login
24898,1374,2021-04-03,Cancel
24899,9224,2021-05-19,Login
24900,4567,2024-03-18,Login
24901,644,2023-04-29,Support Request
24902,2753,2022-05-03,Login
24903,3047,2023-05-22,Purchase
24904,3336,2020-11-02,Login
24905,9633,2022-06-24,Support Request
24906,8805,2023-04-16,Login
24907,4071,2021-12-19,Purchase
24908,5311,2023-08-01,Login
24909,3933,2022-02-28,Purchase
24910,2344,2021-05-03,Purchase
24911,5950,2024-07-22,Login
24912,668,2023-07-03,Login
24913,4149,2022-01-05,Login
24914,1891,2021-11-26,Login
24915,7475,2020-09-09,Login
24916,1520,2023-10-16,Login
24917,8574,2023-08-17,Login
24918,1265,2020-07-25,Login
24919,4334,2024-03-16,Login
24920,6908,2021-02-17,Cancel
24921,1377,2024-08-16,Login
24922,1146,2022-07-28,Login
24923,2143,2021-07-24,Support Request
24924,5182,2024-11-11,Purchase
24925,94,2020-10-21,Support Request
24926,1766,2024-09-28,Purchase
24927,1684,2024-05-28,Login
24928,9290,2023-11-14,Purchase
24929,6509,2021-08-07,Purchase
24930,7836,2020-10-22,Purchase
24931,8595,2022-02-16,Login
24932,6701,2021-08-02,Purchase
24933,7725,2024-11-14,Purchase
24934,9534,2023-05-06,Purchase
24935,4525,2023-04-29,Login
24936,5900,2023-08-03,Purchase
24937,6655,2025-02-26,Login
24938,3232,2020-06-03,Purchase
24939,824,2023-07-08,Login
24940,5397,2021-03-25,Cancel
24941,9377,2025-01-08,Login
24942,9783,2021-08-05,Login
24943,380,2023-11-11,Login
24944,4688,2021-12-11,Login
24945,9655,2021-08-11,Support Request
24946,7826,2020-09-11,Login
24947,5130,2024-08-12,Support Request
24948,544,2023-03-24,Login
24949,2284,2023-09-29,Purchase
24950,4563,2021-11-24,Support Request
24951,4391,2020-08-08,Login
24952,5965,2024-07-01,Login
24953,7919,2021-03-08,Purchase
24954,4105,2021-01-16,Cancel
24955,9222,2021-11-22,Purchase
24956,9786,2025-02-16,Login
24957,468,2021-05-03,Login
24958,7124,2023-01-02,Support Request
24959,9144,2023-10-23,Login
24960,6842,2023-02-22,Login
24961,4297,2023-04-25,Support Request
24962,6788,2022-04-09,Purchase
24963,8469,2021-02-05,Purchase
24964,6712,2021-12-07,Login
24965,6435,2020-06-09,Purchase
24966,3733,2020-12-06,Login
24967,4586,2023-07-29,Login
24968,9600,2020-06-16,Purchase
24969,6918,2020-07-23,Login
24970,3717,2023-04-23,Cancel
24971,9626,2020-09-04,Login
24972,7067,2021-09-30,Cancel
24973,7871,2022-03-30,Purchase
24974,2002,2023-09-07,Purchase
24975,6588,2020-05-13,Cancel
24976,8757,2021-08-14,Support Request
24977,2593,2023-12-26,Login
24978,732,2023-08-31,Login
24979,6140,2021-06-22,Purchase
24980,1710,2024-03-10,Support Request
24981,5175,2021-04-12,Login
24982,8117,2022-05-26,Login
24983,3908,2024-05-21,Login
24984,2091,2021-07-14,Support Request
24985,9364,2020-09-14,Login
24986,150,2024-08-26,Purchase
24987,9397,2021-04-03,Purchase
24988,7891,2022-10-08,Login
24989,5086,2023-12-17,Login
24990,367,2021-09-26,Purchase
24991,3373,2022-12-30,Login
24992,2191,2020-09-21,Login
24993,3416,2022-07-22,Login
24994,7777,2021-03-12,Login
24995,1994,2023-06-06,Login
24996,7011,2022-03-23,Login
24997,7909,2020-04-12,Login
24998,4192,2021-07-02,Login
24999,9297,2022-12-31,Purchase
25000,8177,2020-04-18,Support Request
25001,6317,2021-01-05,Login
25002,9288,2022-04-25,Login
25003,8495,2024-02-11,Login
25004,3674,2024-07-01,Login
25005,4364,2022-06-14,Login
25006,7590,2021-11-26,Purchase
25007,9767,2020-04-26,Purchase
25008,8153,2020-04-14,Login
25009,5037,2023-08-12,Support Request
25010,497,2020-08-18,Login
25011,8242,2023-04-16,Login
25012,7997,2022-04-17,Login
25013,7557,2024-07-09,Login
25014,5805,2021-04-19,Login
25015,806,2023-08-13,Support Request
25016,8591,2023-07-25,Support Request
25017,2387,2024-06-24,Login
25018,7270,2021-05-16,Purchase
25019,5119,2020-06-25,Login
25020,2342,2020-07-28,Purchase
25021,6378,2023-08-11,Login
25022,4704,2020-10-09,Login
25023,5332,2023-01-23,Login
25024,6484,2020-04-21,Purchase
25025,6513,2022-07-08,Login
25026,4912,2023-04-04,Login
25027,6737,2021-08-08,Purchase
25028,4190,2021-12-27,Login
25029,8452,2023-08-09,Login
25030,7816,2021-01-04,Login
25031,4182,2020-09-01,Purchase
25032,8896,2021-12-18,Support Request
25033,3716,2023-02-06,Purchase
25034,7872,2024-04-15,Login
25035,4807,2021-05-02,Login
25036,3977,2020-10-12,Login
25037,3093,2024-08-27,Support Request
25038,696,2024-08-02,Login
25039,8278,2021-09-25,Purchase
25040,3179,2024-10-07,Login
25041,585,2024-09-22,Login
25042,3559,2021-01-27,Login
25043,4815,2024-01-01,Purchase
25044,9516,2020-03-06,Purchase
25045,3977,2021-12-25,Cancel
25046,2000,2023-02-17,Cancel
25047,2188,2024-08-15,Purchase
25048,5997,2024-02-28,Support Request
25049,4410,2021-03-06,Login
25050,9075,2021-10-17,Purchase
25051,824,2021-02-17,Purchase
25052,1687,2023-07-05,Login
25053,6358,2020-03-25,Login
25054,9202,2020-11-25,Purchase
25055,4493,2022-10-04,Cancel
25056,4056,2021-08-17,Login
25057,1425,2023-11-22,Purchase
25058,3023,2020-07-20,Support Request
25059,1192,2021-01-22,Purchase
25060,3826,2023-04-15,Cancel
25061,5438,2024-05-03,Login
25062,5821,2021-03-03,Login
25063,1230,2020-03-10,Purchase
25064,8675,2023-07-23,Login
25065,1879,2024-03-05,Purchase
25066,6538,2023-05-27,Login
25067,3521,2023-05-12,Login
25068,4299,2023-10-07,Purchase
25069,7461,2021-06-08,Login
25070,889,2020-12-25,Login
25071,5419,2021-07-25,Purchase
25072,8742,2021-06-21,Login
25073,5463,2024-08-26,Support Request
25074,7192,2020-10-15,Support Request
25075,1004,2022-02-06,Cancel
25076,1485,2023-02-06,Login
25077,9713,2020-11-21,Purchase
25078,1366,2021-06-03,Support Request
25079,49,2021-12-05,Login
25080,9312,2022-02-14,Login
25081,4458,2021-06-29,Login
25082,1383,2024-11-06,Login
25083,1933,2020-08-29,Cancel
25084,687,2024-07-17,Support Request
25085,2581,2021-06-07,Login
25086,7032,2023-06-08,Login
25087,6864,2024-07-22,Purchase
25088,4441,2023-12-28,Purchase
25089,6480,2023-08-12,Support Request
25090,9546,2023-04-05,Purchase
25091,4042,2023-03-21,Login
25092,3679,2024-09-09,Login
25093,3956,2020-03-25,Purchase
25094,3949,2020-05-24,Cancel
25095,4942,2024-09-28,Login
25096,5066,2024-10-27,Cancel
25097,7452,2021-05-16,Purchase
25098,458,2022-07-03,Purchase
25099,816,2023-10-28,Login
25100,9684,2021-06-07,Login
25101,2240,2021-05-22,Login
25102,9055,2020-06-21,Login
25103,5895,2024-02-15,Support Request
25104,2651,2021-03-13,Login
25105,8840,2024-07-13,Login
25106,9614,2022-12-28,Support Request
25107,264,2024-11-02,Purchase
25108,259,2024-12-22,Purchase
25109,7172,2021-07-09,Login
25110,4756,2022-01-14,Purchase
25111,9663,2022-02-16,Login
25112,6276,2024-07-14,Login
25113,4950,2022-01-04,Purchase
25114,6571,2022-05-23,Login
25115,8243,2020-03-09,Login
25116,2643,2021-09-13,Login
25117,9216,2024-02-25,Cancel
25118,9687,2020-03-27,Purchase
25119,8977,2022-06-02,Purchase
25120,3955,2024-01-10,Login
25121,9245,2023-07-11,Login
25122,6495,2024-01-25,Login
25123,7346,2024-01-09,Login
25124,6858,2022-08-29,Login
25125,6313,2022-10-06,Purchase
25126,8997,2020-08-28,Purchase
25127,2570,2022-08-22,Purchase
25128,2788,2025-02-08,Purchase
25129,6108,2021-03-31,Purchase
25130,468,2023-07-22,Purchase
25131,5271,2022-01-22,Login
25132,3076,2022-06-18,Login
25133,8890,2023-04-28,Login
25134,4735,2021-04-16,Cancel
25135,2865,2023-08-01,Login
25136,5228,2023-10-05,Purchase
25137,9003,2022-05-12,Cancel
25138,3118,2024-04-13,Login
25139,7068,2022-04-12,Login
25140,6313,2024-06-28,Purchase
25141,1490,2024-11-11,Support Request
25142,1753,2024-08-10,Login
25143,8502,2020-12-10,Login
25144,2604,2020-11-08,Login
25145,4861,2025-02-13,Login
25146,9549,2022-05-06,Cancel
25147,1178,2021-12-10,Login
25148,3969,2024-06-02,Login
25149,7374,2021-12-16,Login
25150,1334,2024-10-25,Cancel
25151,6224,2022-09-30,Support Request
25152,1314,2024-10-07,Login
25153,7685,2020-03-30,Purchase
25154,7795,2020-07-16,Login
25155,9553,2024-08-20,Login
25156,6361,2024-11-14,Login
25157,7313,2020-05-29,Cancel
25158,3560,2020-12-18,Support Request
25159,4374,2021-10-17,Purchase
25160,3630,2021-02-27,Login
25161,5585,2020-12-21,Cancel
25162,1198,2023-07-22,Login
25163,1082,2020-12-29,Purchase
25164,6286,2022-12-02,Login
25165,3872,2021-09-17,Purchase
25166,4340,2023-11-05,Login
25167,5243,2025-01-13,Purchase
25168,7022,2023-11-10,Login
25169,9425,2024-06-11,Login
25170,6132,2020-08-19,Cancel
25171,763,2024-10-11,Purchase
25172,2518,2025-01-13,Login
25173,1128,2022-11-15,Login
25174,3647,2022-07-20,Purchase
25175,1641,2023-06-26,Cancel
25176,974,2022-04-24,Login
25177,9773,2021-06-14,Login
25178,9126,2023-09-10,Login
25179,7811,2020-10-06,Purchase
25180,7012,2020-06-26,Login
25181,7672,2020-09-06,Login
25182,551,2020-05-02,Login
25183,1350,2021-03-01,Purchase
25184,1977,2022-02-02,Login
25185,277,2020-09-03,Login
25186,1861,2023-01-23,Login
25187,7613,2022-12-16,Login
25188,8395,2024-07-04,Purchase
25189,4378,2022-06-01,Login
25190,4071,2024-08-17,Purchase
25191,4471,2021-07-29,Support Request
25192,9456,2023-07-21,Purchase
25193,15,2021-02-24,Login
25194,9832,2020-10-18,Cancel
25195,4420,2021-11-24,Login
25196,1069,2021-09-14,Purchase
25197,3481,2024-07-06,Login
25198,5746,2022-06-15,Login
25199,8911,2020-11-10,Login
25200,6946,2024-03-23,Login
25201,1619,2020-11-08,Login
25202,1335,2022-01-19,Purchase
25203,9477,2023-08-22,Purchase
25204,7782,2021-08-30,Support Request
25205,8776,2024-07-29,Purchase
25206,3272,2022-10-22,Login
25207,8596,2024-06-22,Login
25208,8693,2025-01-01,Purchase
25209,7931,2021-07-16,Support Request
25210,2871,2024-10-28,Purchase
25211,4669,2021-08-27,Purchase
25212,9861,2024-03-18,Login
25213,2205,2023-04-02,Login
25214,9284,2020-04-23,Purchase
25215,622,2024-06-12,Cancel
25216,1204,2021-07-05,Cancel
25217,1171,2021-06-22,Login
25218,7534,2021-05-13,Login
25219,1042,2023-10-14,Cancel
25220,6086,2024-04-24,Purchase
25221,5407,2024-02-26,Purchase
25222,9217,2022-02-24,Login
25223,6,2021-09-27,Login
25224,9253,2023-05-23,Login
25225,1282,2024-10-17,Support Request
25226,4154,2024-06-12,Cancel
25227,9451,2023-06-27,Login
25228,7600,2023-06-01,Login
25229,6444,2020-06-25,Cancel
25230,4379,2024-11-20,Cancel
25231,2523,2021-09-27,Support Request
25232,1883,2025-01-23,Purchase
25233,3704,2023-04-24,Login
25234,6232,2022-07-03,Support Request
25235,1384,2024-09-16,Purchase
25236,992,2023-06-20,Login
25237,1816,2021-10-24,Cancel
25238,9227,2021-08-24,Login
25239,1566,2020-12-14,Login
25240,8815,2023-09-02,Cancel
25241,9066,2025-02-10,Purchase
25242,1667,2024-05-30,Login
25243,7947,2023-11-08,Purchase
25244,9592,2020-11-19,Login
25245,2839,2023-12-19,Cancel
25246,9202,2024-02-18,Login
25247,8756,2023-07-07,Login
25248,6255,2023-09-20,Login
25249,4433,2021-12-25,Purchase
25250,1936,2023-01-17,Cancel
25251,4403,2023-12-17,Purchase
25252,6083,2023-07-26,Login
25253,6452,2023-09-06,Purchase
25254,1878,2021-09-01,Login
25255,5345,2022-04-11,Purchase
25256,4295,2020-05-23,Purchase
25257,9911,2024-05-03,Purchase
25258,421,2020-06-10,Login
25259,1799,2023-10-12,Support Request
25260,9857,2020-05-23,Purchase
25261,2808,2024-12-20,Purchase
25262,2811,2022-04-01,Purchase
25263,5403,2022-05-04,Login
25264,9168,2021-08-22,Login
25265,8015,2021-12-12,Purchase
25266,6961,2021-05-20,Login
25267,5757,2024-10-23,Purchase
25268,6707,2021-06-03,Cancel
25269,8344,2022-11-16,Login
25270,4525,2023-04-15,Cancel
25271,3948,2021-03-03,Login
25272,5921,2022-09-25,Login
25273,8398,2023-12-20,Login
25274,587,2023-09-06,Login
25275,538,2024-10-07,Login
25276,4980,2024-11-20,Login
25277,8652,2024-08-27,Purchase
25278,4729,2022-01-08,Purchase
25279,1769,2022-02-07,Purchase
25280,9179,2022-01-17,Purchase
25281,8272,2024-08-14,Login
25282,7436,2022-05-04,Purchase
25283,3119,2022-04-22,Cancel
25284,3846,2022-11-16,Login
25285,4874,2024-09-07,Login
25286,4226,2020-05-28,Login
25287,7762,2021-04-20,Login
25288,7312,2022-02-16,Login
25289,8134,2023-08-03,Login
25290,1934,2022-11-26,Login
25291,5823,2022-03-07,Login
25292,9129,2023-08-25,Login
25293,3592,2024-04-04,Login
25294,8700,2022-09-08,Cancel
25295,5223,2021-01-12,Purchase
25296,6062,2021-10-07,Cancel
25297,3667,2021-12-03,Support Request
25298,5487,2023-06-17,Support Request
25299,5879,2020-10-17,Purchase
25300,8002,2020-09-10,Login
25301,6181,2023-05-12,Cancel
25302,771,2023-08-25,Login
25303,7660,2020-03-03,Login
25304,444,2022-11-23,Login
25305,7266,2022-09-15,Login
25306,9324,2024-07-28,Login
25307,2416,2024-09-22,Cancel
25308,3820,2022-08-16,Login
25309,9851,2024-06-13,Cancel
25310,6817,2021-01-20,Purchase
25311,9942,2024-03-26,Login
25312,751,2020-05-22,Support Request
25313,3885,2021-11-08,Login
25314,8624,2024-04-13,Purchase
25315,1600,2021-02-28,Support Request
25316,5180,2021-05-26,Login
25317,8851,2022-05-10,Login
25318,5563,2021-08-06,Cancel
25319,4111,2024-10-27,Support Request
25320,1331,2023-01-15,Purchase
25321,5411,2020-03-31,Login
25322,7484,2022-03-29,Login
25323,1127,2024-01-25,Login
25324,5387,2022-03-04,Login
25325,2718,2020-03-19,Login
25326,5186,2020-04-19,Support Request
25327,513,2023-11-30,Support Request
25328,6769,2025-01-26,Purchase
25329,8367,2020-09-07,Login
25330,1687,2023-07-18,Purchase
25331,1296,2021-08-30,Login
25332,1274,2022-03-28,Purchase
25333,2310,2020-12-04,Cancel
25334,2308,2023-08-17,Login
25335,5957,2022-07-15,Login
25336,2295,2023-09-25,Purchase
25337,6957,2024-06-27,Login
25338,7250,2022-06-10,Login
25339,5278,2022-03-01,Support Request
25340,2108,2022-05-15,Login
25341,1824,2021-01-14,Cancel
25342,8291,2024-03-29,Login
25343,3668,2022-09-12,Login
25344,5919,2023-07-08,Login
25345,5042,2021-07-09,Login
25346,2193,2020-08-02,Login
25347,655,2020-06-14,Support Request
25348,7422,2022-04-06,Login
25349,6284,2024-01-29,Login
25350,4107,2023-12-29,Login
25351,584,2024-01-25,Login
25352,579,2021-01-28,Login
25353,6881,2022-02-24,Login
25354,6772,2021-03-21,Support Request
25355,806,2022-07-09,Cancel
25356,5993,2021-05-30,Purchase
25357,7702,2021-07-28,Purchase
25358,9451,2021-02-14,Login
25359,4291,2024-12-02,Login
25360,8916,2021-07-03,Cancel
25361,3006,2022-04-05,Support Request
25362,655,2023-03-04,Purchase
25363,2861,2023-08-13,Purchase
25364,8557,2024-11-14,Login
25365,5673,2020-10-16,Login
25366,2950,2022-11-05,Purchase
25367,9010,2020-08-22,Login
25368,2417,2020-10-07,Login
25369,9922,2022-03-05,Login
25370,126,2021-08-21,Login
25371,6241,2024-11-12,Cancel
25372,5710,2023-10-16,Purchase
25373,8073,2020-06-02,Login
25374,6521,2023-02-04,Login
25375,3769,2022-03-01,Cancel
25376,6602,2022-12-05,Login
25377,3611,2022-10-18,Login
25378,9830,2022-10-05,Support Request
25379,7848,2022-12-21,Purchase
25380,5331,2021-02-09,Purchase
25381,2539,2020-09-16,Cancel
25382,7117,2021-10-25,Login
25383,6041,2024-06-12,Login
25384,7562,2023-06-16,Purchase
25385,6815,2025-02-08,Login
25386,9071,2022-01-04,Purchase
25387,7045,2021-10-19,Login
25388,8014,2023-04-25,Purchase
25389,9039,2022-09-07,Login
25390,3562,2020-08-03,Purchase
25391,8556,2022-01-25,Purchase
25392,2189,2021-02-08,Login
25393,4679,2024-03-30,Login
25394,7674,2021-07-20,Login
25395,1941,2024-06-21,Login
25396,1681,2021-10-27,Login
25397,3637,2020-11-22,Login
25398,3074,2022-11-23,Purchase
25399,6305,2022-04-06,Login
25400,1003,2023-10-22,Purchase
25401,7147,2022-05-05,Login
25402,8182,2022-07-08,Login
25403,486,2022-10-28,Login
25404,7132,2022-07-06,Login
25405,5375,2024-05-09,Cancel
25406,6089,2021-01-11,Login
25407,7986,2023-01-18,Purchase
25408,4737,2020-06-13,Cancel
25409,5749,2021-08-01,Purchase
25410,2911,2024-04-04,Login
25411,9540,2021-09-06,Support Request
25412,4772,2020-05-04,Login
25413,1679,2020-06-08,Purchase
25414,376,2023-12-29,Purchase
25415,945,2024-12-21,Login
25416,2066,2020-04-17,Purchase
25417,5323,2021-08-30,Purchase
25418,6027,2022-11-11,Login
25419,439,2021-03-14,Cancel
25420,9028,2025-02-28,Login
25421,4058,2022-09-15,Login
25422,63,2022-07-08,Support Request
25423,2233,2020-03-03,Login
25424,5482,2023-09-11,Purchase
25425,6989,2023-01-24,Purchase
25426,9046,2023-12-17,Login
25427,9072,2022-09-01,Login
25428,6229,2024-04-02,Login
25429,5954,2021-05-30,Login
25430,7677,2022-09-28,Login
25431,2685,2021-09-11,Login
25432,4442,2020-08-05,Login
25433,7593,2021-10-02,Login
25434,9845,2024-07-07,Login
25435,2804,2023-01-29,Login
25436,2814,2024-07-10,Cancel
25437,6605,2024-11-29,Purchase
25438,5071,2022-06-09,Login
25439,9591,2021-03-14,Login
25440,8831,2021-02-04,Login
25441,8422,2024-01-12,Login
25442,5267,2022-03-09,Login
25443,5036,2024-02-12,Purchase
25444,9708,2020-07-24,Login
25445,3671,2021-01-23,Cancel
25446,8705,2022-04-17,Purchase
25447,4958,2021-11-14,Cancel
25448,2928,2023-11-01,Login
25449,1045,2024-07-06,Login
25450,4508,2024-11-06,Support Request
25451,8587,2021-11-28,Login
25452,1688,2021-08-05,Login
25453,3772,2023-07-16,Purchase
25454,6723,2021-02-06,Purchase
25455,8269,2020-09-29,Login
25456,7413,2021-02-01,Login
25457,3372,2022-03-15,Login
25458,9872,2021-06-30,Login
25459,3296,2022-07-20,Cancel
25460,6359,2020-04-14,Login
25461,1215,2021-01-15,Purchase
25462,3072,2024-04-24,Purchase
25463,1303,2022-02-03,Login
25464,5042,2024-11-27,Login
25465,6660,2023-04-04,Login
25466,3448,2023-07-20,Purchase
25467,151,2024-01-01,Login
25468,5154,2023-10-07,Cancel
25469,3894,2022-10-19,Login
25470,4577,2024-03-07,Login
25471,2517,2025-01-24,Login
25472,1874,2021-03-02,Cancel
25473,5669,2025-02-13,Purchase
25474,1729,2025-02-09,Purchase
25475,3651,2024-06-08,Login
25476,8784,2022-04-27,Login
25477,6711,2022-09-11,Purchase
25478,7703,2020-12-07,Purchase
25479,544,2022-08-13,Login
25480,5838,2020-10-01,Purchase
25481,1968,2024-08-22,Login
25482,8231,2021-09-27,Login
25483,9533,2022-04-04,Login
25484,6787,2024-10-13,Purchase
25485,8957,2020-08-12,Login
25486,1364,2021-08-15,Cancel
25487,9778,2023-02-26,Login
25488,8258,2022-11-15,Purchase
25489,4897,2022-03-01,Login
25490,177,2024-05-04,Cancel
25491,4393,2024-11-11,Login
25492,8723,2022-10-21,Purchase
25493,9676,2024-06-20,Login
25494,6155,2023-03-08,Login
25495,8252,2021-08-02,Support Request
25496,5548,2022-02-11,Login
25497,7319,2023-01-29,Cancel
25498,8790,2021-10-23,Login
25499,8717,2020-07-25,Purchase
25500,686,2021-09-13,Support Request
25501,5817,2020-04-08,Login
25502,1719,2025-01-30,Login
25503,5131,2023-01-11,Login
25504,9809,2020-11-01,Support Request
25505,6287,2024-05-28,Login
25506,6142,2021-01-23,Cancel
25507,9384,2024-07-28,Login
25508,1634,2024-02-21,Support Request
25509,655,2025-01-14,Login
25510,4335,2024-08-21,Support Request
25511,2973,2021-06-27,Login
25512,6511,2024-09-06,Login
25513,9147,2023-09-07,Login
25514,9264,2022-09-01,Purchase
25515,6698,2023-08-25,Login
25516,6154,2023-12-19,Support Request
25517,4200,2022-11-23,Purchase
25518,2642,2024-07-06,Purchase
25519,7870,2024-09-15,Login
25520,8052,2021-05-09,Support Request
25521,6082,2022-02-27,Login
25522,604,2020-07-24,Login
25523,1655,2020-08-22,Cancel
25524,7930,2022-08-19,Login
25525,869,2024-04-16,Login
25526,8363,2023-01-09,Support Request
25527,5423,2022-07-15,Login
25528,5907,2021-04-09,Login
25529,1169,2020-08-15,Purchase
25530,2134,2021-05-09,Login
25531,413,2022-02-22,Login
25532,8894,2025-01-07,Login
25533,9031,2022-12-13,Purchase
25534,9042,2021-12-07,Login
25535,7794,2023-10-13,Login
25536,5323,2020-07-16,Login
25537,5256,2024-11-10,Purchase
25538,7678,2021-11-03,Login
25539,7928,2022-12-29,Login
25540,3636,2020-10-22,Cancel
25541,1853,2025-01-23,Purchase
25542,7080,2023-10-05,Login
25543,6154,2023-03-16,Support Request
25544,7248,2021-08-09,Login
25545,5428,2020-10-03,Purchase
25546,7866,2020-11-13,Cancel
25547,8627,2024-03-19,Login
25548,5862,2020-04-03,Purchase
25549,5768,2022-09-24,Cancel
25550,5142,2023-11-04,Support Request
25551,9132,2024-02-12,Login
25552,5498,2022-08-01,Purchase
25553,9073,2024-10-02,Cancel
25554,549,2021-03-05,Login
25555,7276,2022-09-25,Purchase
25556,5507,2021-02-08,Purchase
25557,6317,2024-09-26,Cancel
25558,2138,2022-07-17,Login
25559,7017,2022-04-24,Cancel
25560,2813,2020-06-25,Login
25561,2538,2024-01-01,Login
25562,3564,2023-06-11,Support Request
25563,8742,2024-10-15,Login
25564,9044,2023-09-13,Purchase
25565,6268,2024-11-21,Purchase
25566,6610,2021-08-02,Login
25567,5673,2020-06-18,Login
25568,2012,2021-09-27,Login
25569,2526,2021-12-22,Cancel
25570,306,2020-11-18,Login
25571,9636,2020-09-25,Support Request
25572,7727,2021-01-25,Login
25573,5387,2024-07-14,Purchase
25574,8079,2024-01-25,Login
25575,3196,2022-07-29,Login
25576,4349,2024-05-22,Login
25577,4930,2020-08-16,Support Request
