customer_id,subscription_type,start_date,end_date
3094,Premium,2020-06-26,2024-08-23
3095,Basic,2024-04-06,
3096,Premium,2022-03-07,
3097,Premium,2020-05-14,2024-11-08
3098,Standard,2021-10-23,
3099,Standard,2024-09-25,
3100,Basic,2022-11-04,
3101,Basic,2021-04-18,
3102,Standard,2021-11-06,
3103,Standard,2022-09-29,2023-05-03
3104,Basic,2021-11-22,
3105,Premium,2023-03-19,
3106,Basic,2021-03-27,
3107,Premium,2020-08-30,
3108,Standard,2024-11-07,
3109,Standard,2024-07-29,
3110,Standard,2021-05-04,
3111,Premium,2022-03-10,
3112,Basic,2022-01-04,
3113,Premium,2020-04-05,
3114,Basic,2020-06-17,
3115,Basic,2020-03-15,
3116,Basic,2025-02-21,2025-02-28
3117,Standard,2020-03-18,
3118,Basic,2023-11-06,
3119,Standard,2021-08-20,
3120,Basic,2021-04-29,
3121,Basic,2022-11-30,
3122,Standard,2024-09-07,
3123,Standard,2024-04-24,
3124,Premium,2021-06-02,
3125,Basic,2021-02-09,
3126,Standard,2023-03-02,
3127,Premium,2024-05-05,
3128,Premium,2024-03-19,
3129,Standard,2020-04-08,2023-07-05
3130,Basic,2022-08-14,2023-03-16
3131,Premium,2021-03-12,2024-12-10
3132,Basic,2023-11-19,2024-06-03
3133,Basic,2025-01-25,2025-03-03
3134,Premium,2023-09-29,
3135,Standard,2024-02-02,
3136,Basic,2020-11-01,
3137,Standard,2023-12-23,
3138,Premium,2022-03-14,
3139,Basic,2020-09-28,
3140,Standard,2024-03-10,
3141,Standard,2023-03-02,
3142,Basic,2021-08-21,2022-03-22
3143,Standard,2024-07-20,
3144,Standard,2024-03-25,
3145,Premium,2022-12-18,
3146,Premium,2021-11-08,
3147,Standard,2020-07-19,2021-10-17
3148,Standard,2022-04-28,
3149,Basic,2022-11-12,
3150,Premium,2020-06-02,
3151,Basic,2024-02-05,
3152,Standard,2021-11-24,
3153,Basic,2022-02-25,
3154,Standard,2022-07-19,
3155,Premium,2023-01-21,
3156,Premium,2021-12-05,
3157,Standard,2022-03-24,2023-01-31
3158,Premium,2024-10-14,
3159,Standard,2024-09-22,2024-10-09
3160,Basic,2022-11-16,
3161,Standard,2020-07-19,
3162,Basic,2021-04-25,
3163,Standard,2020-06-06,
3164,Premium,2020-03-13,
3165,Standard,2023-01-30,
3166,Standard,2023-04-27,
3167,Standard,2021-07-21,2025-02-06
3168,Premium,2024-10-24,
3169,Standard,2022-02-26,
3170,Premium,2020-09-21,
3171,Standard,2023-02-28,
3172,Basic,2020-07-30,
3173,Standard,2021-08-07,
3174,Basic,2024-05-18,
3175,Premium,2022-09-02,
3176,Premium,2024-11-29,
3177,Standard,2024-11-26,
3178,Premium,2021-11-28,2023-01-31
3179,Standard,2021-09-28,2025-01-03
3180,Premium,2024-12-09,
3181,Basic,2024-11-14,
3182,Premium,2024-06-26,
3183,Basic,2020-07-08,
3184,Standard,2022-08-12,
3185,Standard,2024-08-04,
3186,Standard,2022-07-10,
3187,Basic,2023-09-28,
3188,Standard,2020-10-31,
3189,Standard,2022-06-01,2024-03-30
3190,Basic,2022-09-06,
3191,Premium,2021-03-21,
3192,Standard,2023-11-08,2024-04-29
3193,Premium,2023-08-02,2024-09-19
3194,Premium,2023-12-21,
3195,Standard,2021-11-29,
3196,Standard,2022-04-05,
3197,Basic,2024-12-28,2025-02-19
3198,Basic,2024-10-05,2024-12-18
3199,Standard,2023-08-10,
3200,Premium,2022-11-04,
3201,Basic,2024-07-12,
3202,Basic,2024-09-22,
3203,Standard,2022-10-29,
3204,Standard,2020-08-31,2023-04-16
3205,Standard,2022-10-10,
3206,Standard,2021-01-05,2023-05-12
3207,Basic,2024-05-06,2024-06-20
3208,Basic,2020-11-11,
3209,Basic,2020-07-09,
3210,Premium,2020-06-17,
3211,Basic,2020-08-04,
3212,Basic,2025-01-14,
3213,Standard,2021-11-29,
3214,Basic,2023-01-13,
3215,Basic,2024-03-26,
3216,Basic,2022-07-18,
3217,Standard,2024-12-01,
3218,Basic,2024-02-13,
3219,Basic,2023-11-26,
3220,Premium,2023-01-08,
3221,Premium,2022-11-11,
3222,Premium,2024-08-29,
3223,Premium,2021-01-22,
3224,Standard,2020-07-25,
3225,Premium,2023-01-14,
3226,Basic,2024-06-29,2024-10-20
3227,Premium,2023-05-08,
3228,Standard,2023-01-11,
3229,Premium,2020-08-11,
3230,Premium,2021-09-15,
3231,Standard,2024-08-01,
3232,Standard,2022-09-25,
3233,Standard,2024-06-26,
3234,Standard,2022-03-06,
3235,Standard,2022-04-23,
3236,Standard,2023-09-04,
3237,Basic,2023-01-23,
3238,Premium,2022-11-04,2023-08-06
3239,Premium,2021-01-12,
3240,Standard,2024-10-06,
3241,Standard,2023-05-06,
3242,Basic,2022-10-03,
3243,Basic,2023-08-04,
3244,Standard,2022-02-10,
3245,Basic,2020-04-15,
3246,Basic,2022-03-02,
3247,Standard,2024-07-15,
3248,Standard,2020-04-24,
3249,Standard,2020-10-30,2022-08-26
3250,Standard,2020-12-30,
3251,Premium,2022-02-13,
3252,Premium,2023-11-04,
3253,Standard,2024-06-09,
3254,Basic,2021-01-18,
3255,Standard,2023-09-02,
3256,Premium,2023-10-03,
3257,Basic,2023-07-17,
3258,Premium,2021-12-14,
3259,Standard,2022-12-23,
3260,Premium,2023-07-04,2024-04-01
3261,Premium,2020-05-20,
3262,Premium,2023-09-02,
3263,Basic,2024-01-11,
3264,Premium,2020-11-15,
3265,Basic,2020-07-17,
3266,Standard,2024-04-06,
3267,Standard,2021-09-04,
3268,Premium,2021-04-20,
3269,Basic,2022-03-30,
3270,Standard,2021-09-08,
3271,Basic,2024-04-07,
3272,Basic,2021-08-08,
3273,Premium,2024-12-29,
3274,Premium,2020-11-09,
3275,Basic,2023-04-01,2023-07-25
3276,Basic,2021-02-14,2022-06-11
3277,Premium,2021-10-19,2023-10-16
3278,Basic,2023-01-02,
3279,Premium,2024-01-27,
3280,Basic,2024-04-12,
3281,Premium,2023-01-02,
3282,Basic,2020-08-08,
3283,Premium,2024-02-15,2024-06-30
3284,Basic,2023-11-03,2025-01-16
3285,Standard,2023-11-12,
3286,Standard,2024-02-22,
3287,Basic,2020-11-24,
3288,Standard,2020-10-26,2024-11-02
3289,Basic,2024-12-22,2025-01-11
3290,Basic,2021-07-25,
3291,Standard,2022-03-18,
3292,Basic,2021-01-22,2024-08-15
3293,Premium,2022-06-07,
3294,Basic,2022-05-21,
3295,Basic,2021-01-23,2022-09-23
3296,Standard,2023-10-17,
3297,Premium,2021-04-22,
3298,Basic,2024-10-06,
3299,Basic,2025-01-31,
3300,Basic,2020-08-03,2021-10-13
3301,Basic,2022-10-25,
3302,Basic,2025-01-25,2025-02-24
3303,Basic,2024-04-09,
3304,Premium,2021-07-01,
3305,Premium,2022-09-03,
3306,Basic,2020-11-09,
3307,Basic,2022-02-23,
3308,Standard,2024-05-22,
3309,Premium,2022-09-05,
3310,Premium,2022-02-13,
3311,Basic,2020-10-19,
3312,Premium,2022-07-27,
3313,Premium,2023-07-11,
3314,Standard,2021-11-30,
3315,Standard,2025-01-20,
3316,Premium,2020-05-27,
3317,Premium,2024-10-05,
3318,Premium,2024-06-10,
3319,Basic,2020-10-04,2023-08-18
3320,Standard,2025-01-12,
3321,Basic,2021-04-29,
3322,Standard,2023-09-07,
3323,Standard,2020-08-19,
3324,Standard,2020-03-12,
3325,Premium,2024-04-02,
3326,Standard,2024-10-30,
3327,Basic,2020-12-11,2024-09-23
3328,Standard,2021-11-10,
3329,Basic,2023-10-16,
3330,Standard,2020-05-23,
3331,Standard,2021-04-11,
3332,Premium,2024-11-10,
3333,Basic,2023-03-31,
3334,Standard,2021-08-15,
3335,Standard,2024-10-06,2024-12-03
3336,Basic,2021-10-30,
3337,Standard,2023-04-10,2024-09-20
3338,Premium,2023-04-19,
3339,Basic,2023-04-16,
3340,Premium,2024-12-13,
3341,Basic,2023-06-05,2023-10-07
3342,Basic,2022-08-02,
3343,Basic,2021-01-20,
3344,Standard,2022-10-19,
3345,Basic,2024-06-17,
3346,Basic,2020-07-26,
3347,Basic,2022-03-27,
3348,Premium,2023-12-09,
3349,Basic,2020-10-24,
3350,Standard,2024-02-11,
3351,Basic,2024-12-23,
3352,Basic,2020-09-07,
3353,Premium,2022-10-10,2023-08-04
3354,Standard,2025-02-14,
3355,Standard,2024-05-24,
3356,Standard,2024-09-02,
3357,Basic,2022-07-04,
3358,Basic,2020-05-20,
3359,Standard,2024-05-08,2024-06-06
3360,Standard,2023-02-05,
3361,Premium,2021-04-27,
3362,Standard,2021-07-24,
3363,Basic,2020-04-10,
3364,Basic,2023-05-31,
3365,Basic,2022-10-11,2024-01-05
3366,Premium,2021-05-23,
3367,Standard,2022-12-04,
3368,Basic,2023-02-08,
3369,Premium,2023-06-09,
3370,Premium,2021-08-24,
3371,Basic,2022-08-02,
3372,Premium,2023-07-06,
3373,Premium,2020-09-23,
3374,Basic,2023-02-22,
3375,Premium,2024-05-26,2025-02-25
3376,Basic,2024-04-04,
3377,Basic,2021-06-13,
3378,Premium,2023-07-09,
3379,Basic,2020-09-29,
3380,Basic,2024-09-06,
3381,Standard,2021-09-04,
3382,Basic,2022-02-13,
3383,Standard,2022-10-05,
3384,Standard,2024-07-07,
3385,Standard,2023-04-04,
3386,Standard,2024-02-14,2024-11-22
3387,Premium,2021-02-11,
3388,Premium,2020-11-04,
3389,Basic,2021-11-28,
3390,Basic,2021-02-07,
3391,Basic,2025-01-07,
3392,Premium,2020-09-13,2023-08-17
3393,Standard,2022-01-04,2025-01-18
3394,Premium,2020-06-24,
3395,Premium,2021-10-24,2022-11-04
3396,Basic,2024-07-12,2024-09-20
3397,Basic,2020-12-28,2021-12-12
3398,Basic,2024-01-29,2024-07-08
3399,Standard,2024-11-18,
3400,Standard,2022-12-12,
3401,Premium,2023-11-23,
3402,Standard,2021-09-04,
3403,Basic,2024-01-02,2024-10-06
3404,Standard,2023-07-21,
3405,Standard,2024-03-15,
3406,Standard,2023-10-07,2024-05-25
3407,Standard,2023-05-29,2023-11-01
3408,Basic,2024-05-15,2024-09-17
3409,Basic,2022-07-29,
3410,Premium,2021-12-25,
3411,Premium,2024-02-09,
3412,Premium,2023-08-14,
3413,Standard,2023-10-29,
3414,Standard,2020-08-18,
3415,Basic,2023-10-20,
3416,Premium,2021-04-15,
3417,Basic,2024-02-10,
3418,Premium,2022-05-16,
3419,Premium,2022-03-23,
3420,Premium,2020-11-25,
3421,Standard,2022-06-23,
3422,Premium,2021-09-11,
3423,Premium,2020-10-13,
3424,Standard,2022-11-12,
3425,Premium,2022-01-15,2023-09-19
3426,Standard,2022-07-22,
3427,Standard,2020-10-01,
3428,Basic,2023-07-12,
3429,Standard,2020-09-05,2021-06-24
3430,Standard,2021-02-01,
3431,Standard,2022-08-16,
3432,Premium,2022-12-29,2023-04-11
3433,Basic,2021-11-06,
3434,Premium,2024-02-28,
3435,Standard,2022-11-08,
3436,Standard,2023-06-06,
3437,Basic,2023-09-06,
3438,Basic,2024-07-12,
3439,Standard,2024-09-01,2024-09-08
3440,Standard,2024-09-12,2025-02-22
3441,Premium,2025-01-08,
3442,Standard,2024-10-07,
3443,Premium,2021-08-13,
3444,Basic,2020-11-09,2021-09-24
3445,Premium,2023-06-09,2024-10-26
3446,Standard,2024-03-24,
3447,Premium,2021-03-24,2023-03-26
3448,Premium,2020-07-01,
3449,Basic,2020-04-19,
3450,Premium,2021-05-15,
3451,Standard,2023-09-21,
3452,Premium,2022-03-17,
3453,Premium,2022-12-11,
3454,Premium,2021-06-21,
3455,Standard,2020-12-29,2021-06-02
3456,Premium,2023-06-30,
3457,Standard,2021-02-18,
3458,Premium,2020-03-20,
3459,Basic,2024-09-15,
3460,Basic,2021-03-16,
3461,Basic,2024-10-18,
3462,Standard,2021-05-03,
3463,Standard,2024-12-19,
3464,Standard,2020-08-21,
3465,Premium,2022-01-22,
3466,Standard,2024-03-01,
3467,Standard,2023-06-24,
3468,Standard,2024-07-13,
3469,Standard,2023-11-25,2024-10-15
3470,Basic,2022-02-11,
3471,Premium,2024-03-02,
3472,Basic,2020-10-01,
3473,Premium,2021-11-27,
3474,Premium,2020-04-27,
3475,Basic,2021-12-09,2025-01-10
3476,Standard,2022-02-07,2022-11-09
3477,Basic,2020-06-27,2024-04-12
3478,Premium,2021-12-05,
3479,Premium,2024-10-01,
3480,Standard,2024-05-02,
3481,Basic,2021-09-12,
3482,Premium,2020-07-31,
3483,Basic,2021-11-11,
3484,Standard,2020-06-22,2024-02-24
3485,Standard,2021-08-23,
3486,Premium,2024-01-07,
3487,Standard,2023-11-05,
3488,Premium,2023-12-29,
3489,Premium,2021-11-18,
3490,Standard,2020-05-10,
3491,Standard,2022-11-22,
3492,Basic,2024-12-21,
3493,Basic,2023-11-21,2024-09-13
3494,Premium,2021-12-12,2023-10-04
3495,Basic,2022-05-30,
3496,Premium,2023-10-20,
3497,Standard,2023-11-04,2024-02-02
3498,Standard,2021-11-07,2023-09-27
3499,Basic,2020-12-21,
3500,Premium,2020-04-19,
3501,Premium,2024-07-22,
3502,Basic,2024-12-28,2025-02-15
3503,Premium,2024-10-22,2025-01-02
3504,Premium,2025-01-01,
3505,Standard,2021-02-22,2025-02-27
3506,Premium,2020-07-19,
3507,Premium,2022-01-27,2024-08-06
3508,Premium,2021-03-20,
3509,Basic,2025-01-07,2025-02-19
3510,Basic,2025-02-17,
3511,Basic,2021-10-24,
3512,Premium,2023-02-08,
3513,Premium,2020-10-25,2021-01-26
3514,Basic,2023-06-22,2024-11-23
3515,Basic,2024-09-05,2024-11-19
3516,Premium,2024-09-05,2025-02-12
3517,Premium,2024-02-10,
3518,Standard,2025-02-01,
3519,Basic,2020-07-06,
3520,Premium,2023-02-01,
3521,Basic,2020-11-11,
3522,Basic,2024-06-26,
3523,Basic,2022-10-20,
3524,Standard,2021-04-28,
3525,Premium,2024-06-27,
3526,Premium,2022-12-09,
3527,Basic,2020-03-22,2023-07-28
3528,Premium,2021-05-22,
3529,Standard,2021-05-18,2025-02-12
3530,Basic,2020-03-27,
3531,Standard,2021-12-29,
3532,Standard,2022-04-15,
3533,Premium,2024-12-31,
3534,Premium,2024-01-13,
3535,Standard,2023-06-22,
3536,Premium,2021-02-26,
3537,Standard,2021-12-30,
3538,Standard,2022-07-24,
3539,Basic,2021-02-23,
3540,Standard,2024-02-29,
3541,Standard,2020-08-25,
3542,Premium,2023-09-30,2023-09-30
3543,Basic,2024-06-25,
3544,Premium,2021-08-19,
3545,Basic,2023-01-19,2023-07-07
3546,Premium,2023-01-07,
3547,Standard,2020-12-16,
3548,Basic,2025-02-17,
3549,Basic,2021-01-03,
3550,Basic,2021-02-23,
3551,Basic,2021-06-21,2022-03-22
3552,Premium,2022-02-03,
3553,Premium,2020-06-13,
3554,Basic,2022-11-13,
3555,Basic,2020-11-14,
3556,Basic,2023-05-19,
3557,Premium,2022-10-03,
3558,Basic,2022-08-08,
3559,Basic,2023-03-01,
3560,Basic,2021-02-02,
3561,Premium,2025-01-12,
3562,Standard,2022-04-14,2023-12-15
3563,Standard,2023-06-18,
3564,Premium,2020-08-25,
3565,Standard,2020-04-26,
3566,Basic,2022-03-06,
3567,Basic,2022-12-15,
3568,Premium,2023-05-20,
3569,Premium,2021-08-05,
3570,Standard,2023-12-28,2024-06-09
3571,Standard,2022-02-09,
3572,Basic,2024-07-29,
3573,Premium,2025-01-13,2025-02-25
3574,Standard,2020-03-08,2023-10-05
3575,Standard,2024-05-04,2024-12-12
3576,Basic,2021-04-05,
3577,Basic,2020-12-22,
3578,Basic,2023-09-18,
3579,Basic,2023-12-09,
3580,Standard,2024-06-29,
3581,Premium,2023-03-14,
3582,Premium,2020-03-26,2024-07-12
3583,Basic,2024-10-30,
3584,Basic,2020-06-17,2021-01-17
3585,Standard,2024-12-30,
3586,Basic,2024-09-08,
3587,Premium,2020-09-15,
3588,Basic,2020-11-02,
3589,Premium,2020-12-14,
3590,Basic,2022-11-20,
3591,Basic,2024-02-26,2024-12-20
3592,Premium,2022-01-11,
3593,Standard,2021-11-21,
3594,Standard,2023-06-07,
3595,Basic,2021-11-15,
3596,Basic,2022-11-04,
3597,Premium,2021-07-22,
3598,Premium,2022-05-19,
3599,Basic,2022-07-10,
3600,Premium,2022-01-08,
3601,Standard,2024-01-11,
3602,Standard,2024-08-09,
3603,Premium,2021-02-06,
3604,Premium,2021-10-12,
3605,Premium,2021-01-14,
3606,Standard,2023-05-13,
3607,Basic,2023-12-22,2025-02-23
3608,Premium,2024-08-09,
3609,Premium,2025-02-15,2025-02-24
3610,Premium,2021-01-29,2021-03-01
3611,Basic,2020-11-18,
3612,Premium,2021-12-02,
3613,Premium,2021-05-19,
3614,Standard,2020-07-13,
3615,Premium,2024-11-22,
3616,Standard,2020-06-10,
3617,Basic,2021-12-31,
3618,Premium,2021-11-26,2022-11-20
3619,Premium,2024-07-25,
3620,Standard,2022-02-20,
3621,Basic,2021-02-28,
3622,Basic,2021-05-29,
3623,Standard,2024-10-19,
3624,Basic,2023-06-02,2024-05-06
3625,Basic,2021-06-03,
3626,Basic,2024-05-07,
3627,Basic,2024-02-04,
3628,Basic,2020-06-16,2023-06-01
3629,Basic,2025-02-16,
3630,Basic,2020-12-11,
3631,Basic,2020-04-20,
3632,Premium,2024-12-13,
3633,Standard,2020-05-03,
3634,Basic,2020-05-28,
3635,Standard,2021-05-18,
3636,Basic,2024-03-14,
3637,Basic,2024-09-16,2024-12-07
3638,Premium,2022-12-11,
3639,Standard,2022-07-19,
3640,Standard,2020-07-01,
3641,Premium,2023-04-10,
3642,Premium,2020-12-06,2023-09-11
3643,Standard,2020-08-26,
3644,Basic,2025-02-15,
3645,Basic,2023-02-12,
3646,Standard,2021-01-25,
3647,Basic,2022-04-25,
3648,Premium,2024-04-04,
3649,Premium,2024-11-16,
3650,Premium,2023-12-17,2024-02-22
3651,Standard,2023-04-25,
3652,Standard,2024-08-13,
3653,Standard,2022-12-22,2023-12-30
3654,Basic,2020-11-05,
3655,Standard,2021-12-10,
3656,Standard,2024-07-27,
3657,Premium,2022-12-19,
3658,Basic,2020-06-05,
3659,Basic,2025-01-23,
3660,Premium,2023-10-22,2024-10-09
3661,Basic,2023-04-25,
3662,Standard,2021-07-10,
3663,Basic,2025-01-14,
3664,Premium,2023-09-26,
3665,Basic,2021-08-24,
3666,Premium,2020-10-26,
3667,Standard,2023-03-25,2023-04-12
3668,Standard,2020-04-11,
3669,Premium,2024-10-18,
3670,Standard,2024-06-02,
3671,Standard,2024-03-09,
3672,Basic,2023-05-27,
3673,Standard,2021-11-23,
3674,Premium,2022-04-20,
3675,Standard,2020-04-27,
3676,Basic,2022-09-15,
3677,Premium,2023-11-20,
3678,Standard,2022-04-23,
3679,Standard,2021-11-24,2022-12-08
3680,Standard,2020-09-07,
3681,Premium,2023-10-12,
3682,Basic,2023-05-27,
3683,Premium,2022-10-02,
3684,Premium,2024-03-23,
3685,Basic,2021-01-19,
3686,Premium,2024-09-05,
3687,Premium,2021-03-19,2023-08-27
3688,Standard,2022-09-02,
3689,Premium,2022-08-06,
3690,Standard,2023-01-14,
3691,Premium,2022-12-26,2024-12-12
3692,Standard,2021-05-04,
3693,Standard,2024-04-08,
3694,Standard,2022-11-27,
3695,Basic,2024-12-24,
3696,Premium,2024-02-01,
3697,Premium,2023-06-09,2023-12-12
3698,Premium,2022-11-25,
3699,Basic,2023-10-26,2024-01-28
3700,Standard,2021-02-21,
3701,Premium,2023-10-27,
3702,Basic,2020-12-28,
3703,Basic,2024-08-03,
3704,Premium,2022-04-04,2022-09-09
3705,Standard,2020-08-05,2021-10-07
3706,Basic,2023-03-25,2024-02-02
3707,Premium,2024-08-15,
3708,Standard,2021-03-04,
3709,Basic,2022-04-02,
3710,Basic,2024-02-09,2024-07-22
3711,Premium,2020-07-26,
3712,Premium,2021-05-06,
3713,Standard,2022-12-13,
3714,Premium,2022-10-05,
3715,Premium,2025-02-07,2025-02-27
3716,Standard,2023-12-17,
3717,Premium,2020-04-15,
3718,Standard,2020-10-17,
3719,Standard,2024-04-21,
3720,Standard,2022-09-26,
3721,Premium,2022-08-22,
3722,Standard,2021-12-24,2023-03-13
3723,Premium,2022-03-12,2022-06-19
3724,Standard,2020-06-28,
3725,Premium,2021-02-19,
3726,Standard,2023-12-09,2025-02-20
3727,Basic,2021-11-14,
3728,Basic,2022-08-02,
3729,Basic,2022-07-22,
3730,Standard,2022-08-22,
3731,Premium,2021-01-17,
3732,Standard,2023-05-18,2024-10-01
3733,Standard,2020-03-25,
3734,Standard,2024-04-04,
3735,Standard,2022-10-17,
3736,Premium,2020-09-22,
3737,Standard,2024-12-09,
3738,Basic,2023-05-19,
3739,Basic,2023-11-23,
3740,Basic,2020-05-18,
3741,Standard,2020-05-02,2021-12-02
3742,Premium,2022-05-11,2023-04-17
3743,Premium,2021-06-28,
3744,Premium,2022-07-04,
3745,Standard,2025-02-07,
3746,Premium,2024-09-01,
3747,Basic,2020-03-23,
3748,Premium,2021-09-04,
3749,Standard,2021-01-27,
3750,Standard,2024-04-20,2025-01-11
3751,Premium,2023-04-30,2024-01-07
3752,Standard,2023-12-22,2024-08-08
3753,Premium,2021-10-08,
3754,Premium,2023-08-11,
3755,Basic,2024-10-09,
3756,Standard,2024-07-25,
3757,Basic,2020-09-18,
3758,Standard,2022-12-06,
3759,Premium,2021-11-10,
3760,Standard,2020-05-05,2021-04-18
3761,Premium,2024-02-23,
3762,Standard,2020-03-20,
3763,Basic,2022-11-06,
3764,Basic,2023-08-19,
3765,Premium,2024-12-11,
3766,Basic,2021-12-25,
3767,Premium,2021-11-07,
3768,Premium,2023-09-09,
3769,Premium,2022-08-31,
3770,Standard,2023-09-16,
3771,Premium,2020-09-22,
3772,Basic,2023-12-06,2024-07-06
3773,Standard,2025-01-06,
3774,Basic,2021-08-05,
3775,Premium,2022-01-25,
3776,Premium,2023-02-20,2023-11-26
3777,Basic,2024-12-21,2025-02-07
3778,Standard,2023-10-04,
3779,Basic,2021-03-08,
3780,Premium,2022-05-16,2024-05-19
3781,Standard,2023-04-06,
3782,Premium,2023-11-09,
3783,Premium,2023-06-03,
3784,Basic,2020-03-31,2024-02-17
3785,Premium,2020-05-30,2024-06-25
3786,Basic,2022-12-22,
3787,Standard,2020-08-21,
3788,Premium,2020-08-31,
3789,Premium,2023-03-15,
3790,Standard,2024-11-04,2025-01-22
3791,Basic,2024-02-02,
3792,Premium,2025-02-15,
3793,Standard,2020-04-17,
3794,Premium,2022-06-29,
3795,Basic,2020-12-27,
3796,Basic,2020-10-28,
3797,Basic,2020-08-05,
3798,Basic,2024-12-15,
3799,Standard,2024-06-10,
3800,Premium,2023-04-28,
3801,Standard,2020-05-13,
3802,Basic,2024-11-13,2024-12-01
3803,Basic,2023-08-21,2023-11-24
3804,Basic,2021-09-04,2024-02-09
3805,Basic,2022-03-02,
3806,Premium,2024-01-09,2024-02-22
3807,Basic,2020-12-28,
3808,Premium,2021-10-27,
3809,Basic,2024-06-12,
3810,Premium,2022-10-10,
3811,Premium,2022-03-05,
3812,Basic,2020-08-06,
3813,Standard,2022-06-20,
3814,Standard,2023-09-16,
3815,Standard,2023-10-14,
3816,Standard,2020-04-26,
3817,Standard,2022-06-15,
3818,Basic,2023-01-13,2024-06-01
3819,Basic,2021-09-12,2022-10-02
3820,Basic,2024-11-18,
3821,Basic,2020-12-29,
3822,Basic,2021-11-01,
3823,Basic,2020-08-02,2022-02-01
3824,Premium,2023-06-16,
3825,Premium,2023-06-30,
3826,Basic,2020-10-04,
3827,Basic,2021-07-29,
3828,Premium,2023-06-23,
3829,Premium,2023-01-30,2023-06-08
3830,Basic,2022-04-18,
3831,Premium,2021-03-09,
3832,Standard,2025-01-05,2025-02-05
3833,Standard,2023-06-28,2023-12-10
3834,Standard,2023-03-15,
3835,Premium,2022-10-23,
3836,Basic,2022-02-09,
3837,Basic,2020-08-29,2023-06-04
3838,Basic,2022-08-31,
3839,Premium,2020-04-02,2020-06-09
3840,Premium,2020-07-16,
3841,Standard,2024-10-21,
3842,Premium,2021-09-15,
3843,Standard,2020-07-12,
3844,Standard,2020-07-14,
3845,Basic,2021-07-27,
3846,Premium,2023-05-17,
3847,Basic,2020-08-22,2024-02-04
3848,Basic,2020-06-24,
3849,Premium,2021-10-18,
3850,Premium,2024-03-05,
3851,Standard,2021-09-11,
3852,Standard,2020-11-03,
3853,Standard,2024-06-03,
3854,Standard,2021-08-24,2023-11-01
3855,Basic,2022-05-14,
3856,Basic,2020-06-03,
3857,Premium,2023-12-22,
3858,Standard,2025-01-05,
3859,Standard,2023-02-05,
3860,Standard,2022-11-18,2023-01-12
3861,Basic,2022-09-26,2025-01-02
3862,Premium,2021-05-21,
3863,Basic,2023-10-15,
3864,Premium,2025-02-25,
3865,Premium,2022-10-14,
3866,Basic,2022-05-09,
3867,Basic,2021-12-29,
3868,Premium,2025-02-23,
3869,Basic,2024-06-25,
3870,Basic,2021-07-09,
3871,Premium,2022-09-30,
3872,Premium,2022-05-21,
3873,Standard,2020-12-20,
3874,Basic,2023-06-24,2023-09-29
3875,Premium,2020-12-09,
3876,Basic,2023-01-19,
3877,Basic,2021-10-18,
3878,Premium,2020-04-29,2024-10-31
3879,Standard,2020-12-25,
3880,Premium,2024-11-01,
3881,Premium,2020-08-30,
3882,Basic,2022-12-07,
3883,Standard,2024-08-31,2025-01-25
3884,Premium,2020-11-07,
3885,Basic,2022-07-16,2024-11-04
3886,Premium,2024-10-03,2024-10-28
3887,Basic,2024-10-03,2024-10-30
3888,Premium,2021-11-03,
3889,Standard,2024-07-03,
3890,Premium,2022-02-25,
3891,Basic,2020-10-05,
3892,Premium,2022-02-03,
3893,Standard,2023-06-08,
3894,Standard,2023-12-22,
3895,Standard,2021-01-28,
3896,Standard,2022-03-13,2023-03-16
3897,Basic,2021-08-25,
3898,Premium,2022-09-14,2023-08-04
3899,Standard,2020-11-02,
3900,Premium,2024-07-17,2024-12-21
3901,Basic,2022-10-16,
3902,Premium,2023-10-31,
3903,Premium,2024-03-27,2024-11-21
3904,Standard,2020-05-02,
3905,Standard,2023-06-14,2024-06-05
3906,Basic,2022-04-25,
3907,Premium,2023-03-30,
3908,Basic,2022-04-20,
3909,Basic,2024-03-18,
3910,Basic,2025-01-18,
3911,Standard,2024-11-29,
3912,Standard,2024-12-06,
3913,Premium,2020-07-22,
3914,Premium,2021-12-29,2024-09-04
3915,Premium,2025-01-01,2025-02-12
3916,Standard,2021-04-11,
3917,Standard,2023-10-29,
3918,Basic,2024-09-20,
3919,Standard,2023-09-07,
